myRole,otherRole,side,myChamp,otherChamp,value
bot,top,ALLY,zeri,lulu,2.02
bot,top,ALLY,zeri,jarvaniv,14.78
bot,top,ALLY,zeri,annie,0.68
bot,top,ALLY,zeri,alistar,8.94
bot,top,ALLY,zeri,zoe,7.2
bot,top,ALLY,zeri,leblanc,11.58
bot,top,ALLY,zeri,lux,-6.27
bot,top,ALLY,zeri,syndra,9.99
bot,top,ALLY,zeri,kogmaw,0.84
bot,top,ALLY,zeri,yunara,4.18
bot,top,ALLY,zeri,thresh,3.27
bot,top,ALLY,zeri,soraka,1.75
bot,top,ALLY,zeri,orianna,-4.7
bot,top,ALLY,zeri,taliyah,3.49
bot,top,ALLY,zeri,aphelios,1.96
bot,top,ALLY,zeri,samira,6.58
bot,top,ALLY,zeri,talon,-10.94
bot,top,ALLY,zeri,zyra,2.5
bot,top,ALLY,zeri,taric,3.78
bot,top,ALLY,zeri,twitch,9.67
bot,top,ALLY,zeri,hwei,15.82
bot,top,ALLY,zeri,ziggs,6.25
bot,top,ALLY,zeri,xerath,-1.21
bot,top,ALLY,zeri,vex,4.73
bot,top,ALLY,zeri,missfortune,-27.5
bot,top,ALLY,zeri,belveth,-3.73
bot,top,ALLY,zeri,bard,-2.86
bot,top,ALLY,zeri,janna,-12.81
bot,top,ALLY,zeri,jinx,-9.9
bot,top,ALLY,zeri,amumu,18.21
bot,top,ALLY,zeri,sivir,6.09
bot,top,ALLY,zeri,yuumi,-0.76
bot,top,ALLY,zeri,leona,0.76
bot,top,ALLY,zeri,evelynn,17.8
bot,top,ALLY,zeri,khazix,-10.45
bot,top,ALLY,zeri,blitzcrank,22
bot,top,ALLY,zeri,hecarim,-8.13
bot,top,ALLY,zeri,xayah,-1.1
bot,top,ALLY,zeri,braum,-6.74
bot,top,ALLY,zeri,rell,-24.96
bot,top,ALLY,zeri,kindred,6.25
bot,top,ALLY,zeri,pyke,3.2
bot,top,ALLY,zeri,sona,-24.82
bot,top,ALLY,zeri,nilah,17.45
bot,top,ALLY,zeri,seraphine,-29.56
bot,top,ALLY,zeri,milio,-23.95
bot,top,ALLY,zeri,rakan,-2.41
bot,top,ALLY,zeri,nunu,-6.46
bot,jng,ALLY,zeri,viego,-0.66
bot,jng,ALLY,zeri,diana,-0.02
bot,jng,ALLY,zeri,ekko,0.2
bot,jng,ALLY,zeri,volibear,-0.24
bot,jng,ALLY,zeri,leesin,0.41
bot,jng,ALLY,zeri,masteryi,-1.21
bot,jng,ALLY,zeri,khazix,-0.37
bot,jng,ALLY,zeri,kayn,-0.06
bot,jng,ALLY,zeri,nocturne,1.62
bot,jng,ALLY,zeri,jarvaniv,1.74
bot,jng,ALLY,zeri,malphite,0.9
bot,jng,ALLY,zeri,sylas,0.12
bot,jng,ALLY,zeri,shaco,1.69
bot,jng,ALLY,zeri,amumu,1.46
bot,jng,ALLY,zeri,jax,0
bot,jng,ALLY,zeri,briar,0.28
bot,jng,ALLY,zeri,jayce,-0.91
bot,jng,ALLY,zeri,warwick,-0.5
bot,jng,ALLY,zeri,zed,0.86
bot,jng,ALLY,zeri,vi,0.81
bot,jng,ALLY,zeri,rengar,0.51
bot,jng,ALLY,zeri,drmundo,-0.93
bot,jng,ALLY,zeri,zac,-0.42
bot,jng,ALLY,zeri,graves,-0.9
bot,jng,ALLY,zeri,lillia,-0.79
bot,jng,ALLY,zeri,gwen,0.51
bot,jng,ALLY,zeri,nunu,2.15
bot,jng,ALLY,zeri,wukong,-0.77
bot,jng,ALLY,zeri,xinzhao,-1.06
bot,jng,ALLY,zeri,evelynn,2.5
bot,jng,ALLY,zeri,rammus,1.21
bot,jng,ALLY,zeri,fiddlesticks,-0.16
bot,jng,ALLY,zeri,talon,0.5
bot,jng,ALLY,zeri,hecarim,2.01
bot,jng,ALLY,zeri,sejuani,-0.13
bot,jng,ALLY,zeri,naafiri,0.07
bot,jng,ALLY,zeri,kindred,0.41
bot,jng,ALLY,zeri,reksai,-0.15
bot,jng,ALLY,zeri,elise,0.03
bot,jng,ALLY,zeri,qiyana,0.72
bot,jng,ALLY,zeri,udyr,0.36
bot,jng,ALLY,zeri,trundle,-1.5
bot,jng,ALLY,zeri,shyvana,-0.94
bot,jng,ALLY,zeri,ambessa,-0.55
bot,jng,ALLY,zeri,karthus,-0.31
bot,jng,ALLY,zeri,nidalee,-1.96
bot,jng,ALLY,zeri,belveth,-0.1
bot,jng,ALLY,zeri,aatrox,-1.28
bot,jng,ALLY,zeri,pantheon,-1.02
bot,jng,ALLY,zeri,taliyah,-2.35
bot,jng,ALLY,zeri,ivern,0.01
bot,jng,ALLY,zeri,nasus,-2.1
bot,jng,ALLY,zeri,zaahen,-1.94
bot,jng,ALLY,zeri,teemo,-1.01
bot,jng,ALLY,zeri,mordekaiser,-3.27
bot,jng,ALLY,zeri,zyra,-1.92
bot,jng,ALLY,zeri,chogath,-3.06
bot,jng,ALLY,zeri,skarner,4.46
bot,jng,ALLY,zeri,poppy,-2.37
bot,jng,ALLY,zeri,gragas,1.33
bot,jng,ALLY,zeri,morgana,1.16
bot,jng,ALLY,zeri,tryndamere,-1.58
bot,jng,ALLY,zeri,darius,-5.48
bot,jng,ALLY,zeri,shen,2.31
bot,jng,ALLY,zeri,brand,0.28
bot,jng,ALLY,zeri,twitch,-6.41
bot,jng,ALLY,zeri,olaf,-2.87
bot,jng,ALLY,zeri,sion,-0.72
bot,jng,ALLY,zeri,maokai,1.67
bot,jng,ALLY,zeri,rumble,-1.21
bot,jng,ALLY,zeri,yorick,-1.9
bot,jng,ALLY,zeri,riven,-1.93
bot,jng,ALLY,zeri,garen,-2.62
bot,jng,ALLY,zeri,fizz,7.36
bot,jng,ALLY,zeri,sett,-0.59
bot,jng,ALLY,zeri,neeko,-4.63
bot,jng,ALLY,zeri,nautilus,-5.32
bot,jng,ALLY,zeri,singed,-2.06
bot,jng,ALLY,zeri,vayne,-3.22
bot,jng,ALLY,zeri,kaisa,-1.01
bot,jng,ALLY,zeri,yone,-0.88
bot,jng,ALLY,zeri,taric,1.84
bot,jng,ALLY,zeri,ornn,-0.32
bot,jng,ALLY,zeri,tahmkench,8.23
bot,jng,ALLY,zeri,camille,-10.5
bot,jng,ALLY,zeri,quinn,-2.45
bot,jng,ALLY,zeri,aurelionsol,-0.8
bot,jng,ALLY,zeri,urgot,6.57
bot,jng,ALLY,zeri,galio,5.07
bot,jng,ALLY,zeri,yasuo,-8.12
bot,jng,ALLY,zeri,kayle,-8.95
bot,jng,ALLY,zeri,katarina,-14.28
bot,jng,ALLY,zeri,ezreal,-12.91
bot,jng,ALLY,zeri,renekton,-5.14
bot,jng,ALLY,zeri,ryze,-6.51
bot,jng,ALLY,zeri,twistedfate,-10.89
bot,jng,ALLY,zeri,malzahar,19.95
bot,jng,ALLY,zeri,kled,21.98
bot,jng,ALLY,zeri,varus,0.66
bot,jng,ALLY,zeri,tristana,8.06
bot,jng,ALLY,zeri,leona,-7.63
bot,jng,ALLY,zeri,ashe,-17.23
bot,jng,ALLY,zeri,gangplank,-2.16
bot,jng,ALLY,zeri,akshan,12.82
bot,jng,ALLY,zeri,irelia,15.44
bot,jng,ALLY,zeri,heimerdinger,7.69
bot,jng,ALLY,zeri,anivia,-11.63
bot,jng,ALLY,zeri,lux,-17.83
bot,jng,ALLY,zeri,gnar,-7.98
bot,jng,ALLY,zeri,jhin,-13.57
bot,jng,ALLY,zeri,blitzcrank,-6.39
bot,jng,ALLY,zeri,yunara,5.44
bot,jng,ALLY,zeri,jinx,11.24
bot,jng,ALLY,zeri,caitlyn,-30.29
bot,jng,ALLY,zeri,rell,-25.96
bot,jng,ALLY,zeri,fiora,-12.68
bot,jng,ALLY,zeri,pyke,22.99
bot,jng,ALLY,zeri,lucian,-19.69
bot,jng,ALLY,zeri,ksante,4.87
bot,jng,ALLY,zeri,thresh,-1.12
bot,jng,ALLY,zeri,missfortune,33.45
bot,jng,ALLY,zeri,nilah,29.34
bot,jng,ALLY,zeri,kogmaw,25.42
bot,jng,ALLY,zeri,akali,15.16
bot,jng,ALLY,zeri,braum,1.09
bot,jng,ALLY,zeri,corki,-18.27
bot,jng,ALLY,zeri,lissandra,19.03
bot,jng,ALLY,zeri,swain,14.54
bot,jng,ALLY,zeri,leblanc,11.36
bot,jng,ALLY,zeri,ziggs,-11.76
bot,jng,ALLY,zeri,aphelios,-33.04
bot,jng,ALLY,zeri,ahri,34.71
bot,jng,ALLY,zeri,vex,-37.77
bot,jng,ALLY,zeri,soraka,21.26
bot,jng,ALLY,zeri,kassadin,-9.28
bot,jng,ALLY,zeri,draven,-10.24
bot,jng,ALLY,zeri,lulu,42.09
bot,jng,ALLY,zeri,kalista,7.2
bot,jng,ALLY,zeri,annie,-8.4
bot,jng,ALLY,zeri,xayah,27.76
bot,jng,ALLY,zeri,veigar,-2.79
bot,jng,ALLY,zeri,azir,-33.04
bot,jng,ALLY,zeri,bard,37.73
bot,jng,ALLY,zeri,yuumi,-17.05
bot,jng,ALLY,zeri,seraphine,35.06
bot,jng,ALLY,zeri,alistar,-1.94
bot,jng,ALLY,zeri,smolder,7.36
bot,jng,ALLY,zeri,illaoi,-6.21
bot,jng,ALLY,zeri,vladimir,20.55
bot,jng,ALLY,zeri,mel,13.81
bot,jng,ALLY,zeri,senna,-31.5
bot,jng,ALLY,zeri,samira,-37.73
bot,jng,ALLY,zeri,janna,-23.37
bot,jng,ALLY,zeri,sivir,26.43
bot,jng,ALLY,zeri,aurora,13.24
bot,jng,ALLY,zeri,zoe,-31.85
bot,jng,ALLY,zeri,renata,-29.88
bot,jng,ALLY,zeri,cassiopeia,-38.24
bot,jng,ALLY,zeri,rakan,-32.16
bot,jng,ALLY,zeri,xerath,62.1
bot,jng,ALLY,zeri,viktor,65.75
bot,jng,ALLY,zeri,sona,-21.99
bot,jng,ALLY,zeri,milio,71.24
bot,jng,ALLY,zeri,karma,73.89
bot,jng,ALLY,zeri,syndra,-28.56
bot,jng,ALLY,zeri,kennen,-33.99
bot,mid,ALLY,zeri,yasuo,-0.29
bot,mid,ALLY,zeri,akali,-0.05
bot,mid,ALLY,zeri,ahri,-0.1
bot,mid,ALLY,zeri,malzahar,-0.67
bot,mid,ALLY,zeri,zed,0.85
bot,mid,ALLY,zeri,sylas,-0.07
bot,mid,ALLY,zeri,katarina,-0.78
bot,mid,ALLY,zeri,ryze,-0.58
bot,mid,ALLY,zeri,yone,-0.57
bot,mid,ALLY,zeri,veigar,-0.6
bot,mid,ALLY,zeri,syndra,0.24
bot,mid,ALLY,zeri,galio,-0.31
bot,mid,ALLY,zeri,viktor,-1.29
bot,mid,ALLY,zeri,fizz,0.82
bot,mid,ALLY,zeri,orianna,0.58
bot,mid,ALLY,zeri,mel,-0.7
bot,mid,ALLY,zeri,ekko,0.43
bot,mid,ALLY,zeri,lux,-0.66
bot,mid,ALLY,zeri,naafiri,1.06
bot,mid,ALLY,zeri,leblanc,0.41
bot,mid,ALLY,zeri,diana,0.68
bot,mid,ALLY,zeri,twistedfate,0.82
bot,mid,ALLY,zeri,xerath,-1.39
bot,mid,ALLY,zeri,vex,0.8
bot,mid,ALLY,zeri,kassadin,0.89
bot,mid,ALLY,zeri,zoe,0.09
bot,mid,ALLY,zeri,irelia,0.75
bot,mid,ALLY,zeri,aurelionsol,-1.91
bot,mid,ALLY,zeri,hwei,0.84
bot,mid,ALLY,zeri,lissandra,0.67
bot,mid,ALLY,zeri,anivia,-1.01
bot,mid,ALLY,zeri,aurora,2.16
bot,mid,ALLY,zeri,vladimir,-0.88
bot,mid,ALLY,zeri,akshan,0.96
bot,mid,ALLY,zeri,azir,0.55
bot,mid,ALLY,zeri,varus,-0.75
bot,mid,ALLY,zeri,qiyana,0.23
bot,mid,ALLY,zeri,swain,-0.67
bot,mid,ALLY,zeri,taliyah,1.14
bot,mid,ALLY,zeri,talon,0.43
bot,mid,ALLY,zeri,brand,-0.79
bot,mid,ALLY,zeri,cassiopeia,0.12
bot,mid,ALLY,zeri,malphite,0.77
bot,mid,ALLY,zeri,velkoz,-0.55
bot,mid,ALLY,zeri,annie,0.88
bot,mid,ALLY,zeri,pantheon,2.01
bot,mid,ALLY,zeri,ziggs,-1.91
bot,mid,ALLY,zeri,morgana,-3.33
bot,mid,ALLY,zeri,smolder,1.2
bot,mid,ALLY,zeri,sion,-1.99
bot,mid,ALLY,zeri,kennen,-0.59
bot,mid,ALLY,zeri,kayle,2.68
bot,mid,ALLY,zeri,chogath,-0.95
bot,mid,ALLY,zeri,neeko,4.02
bot,mid,ALLY,zeri,jayce,1.17
bot,mid,ALLY,zeri,heimerdinger,-0.12
bot,mid,ALLY,zeri,garen,-0.93
bot,mid,ALLY,zeri,tristana,0.63
bot,mid,ALLY,zeri,gangplank,4.67
bot,mid,ALLY,zeri,viego,-0.98
bot,mid,ALLY,zeri,ezreal,-3.41
bot,mid,ALLY,zeri,quinn,0.73
bot,mid,ALLY,zeri,nasus,-0.31
bot,mid,ALLY,zeri,corki,-1.17
bot,mid,ALLY,zeri,sett,1.91
bot,mid,ALLY,zeri,gragas,1.66
bot,mid,ALLY,zeri,renekton,2.42
bot,mid,ALLY,zeri,yorick,2.45
bot,mid,ALLY,zeri,zilean,-1.09
bot,mid,ALLY,zeri,kaisa,2.93
bot,mid,ALLY,zeri,seraphine,1.31
bot,mid,ALLY,zeri,mordekaiser,-1.28
bot,mid,ALLY,zeri,tryndamere,-0.49
bot,mid,ALLY,zeri,karma,-2.54
bot,mid,ALLY,zeri,briar,-1.44
bot,mid,ALLY,zeri,riven,3.14
bot,mid,ALLY,zeri,teemo,2.59
bot,mid,ALLY,zeri,zyra,6.36
bot,mid,ALLY,zeri,caitlyn,0.51
bot,mid,ALLY,zeri,ambessa,2.02
bot,mid,ALLY,zeri,rumble,-1.81
bot,mid,ALLY,zeri,jhin,3.76
bot,mid,ALLY,zeri,drmundo,0.6
bot,mid,ALLY,zeri,kogmaw,3.85
bot,mid,ALLY,zeri,twitch,0.03
bot,mid,ALLY,zeri,lucian,8.43
bot,mid,ALLY,zeri,vayne,3.42
bot,mid,ALLY,zeri,singed,-2.36
bot,mid,ALLY,zeri,zac,-0.37
bot,mid,ALLY,zeri,aatrox,6.49
bot,mid,ALLY,zeri,gwen,0.66
bot,mid,ALLY,zeri,missfortune,-3.43
bot,mid,ALLY,zeri,jax,-0.8
bot,mid,ALLY,zeri,zaahen,-2.04
bot,mid,ALLY,zeri,ashe,6.65
bot,mid,ALLY,zeri,karthus,0.52
bot,mid,ALLY,zeri,xinzhao,4.3
bot,mid,ALLY,zeri,tahmkench,1.85
bot,mid,ALLY,zeri,wukong,-1.64
bot,mid,ALLY,zeri,shen,-3.36
bot,mid,ALLY,zeri,fiddlesticks,1.3
bot,mid,ALLY,zeri,masteryi,3.93
bot,mid,ALLY,zeri,darius,3.49
bot,mid,ALLY,zeri,ksante,-4.98
bot,mid,ALLY,zeri,nunu,2.44
bot,mid,ALLY,zeri,leesin,0.17
bot,mid,ALLY,zeri,kled,5.14
bot,mid,ALLY,zeri,volibear,0.71
bot,mid,ALLY,zeri,graves,1.47
bot,mid,ALLY,zeri,nocturne,-3.64
bot,mid,ALLY,zeri,ornn,9.97
bot,mid,ALLY,zeri,illaoi,3.93
bot,mid,ALLY,zeri,aphelios,1.53
bot,mid,ALLY,zeri,urgot,2.75
bot,mid,ALLY,zeri,draven,-4.45
bot,mid,ALLY,zeri,jarvaniv,-4.14
bot,mid,ALLY,zeri,sejuani,9.13
bot,mid,ALLY,zeri,vi,-5.98
bot,mid,ALLY,zeri,nidalee,-1.23
bot,mid,ALLY,zeri,samira,-1.38
bot,mid,ALLY,zeri,pyke,-6.31
bot,mid,ALLY,zeri,yunara,3.12
bot,mid,ALLY,zeri,shaco,-10.33
bot,mid,ALLY,zeri,kalista,4.8
bot,mid,ALLY,zeri,lulu,2.14
bot,mid,ALLY,zeri,camille,2.99
bot,mid,ALLY,zeri,jinx,2.52
bot,mid,ALLY,zeri,udyr,-8.7
bot,mid,ALLY,zeri,gnar,9.12
bot,mid,ALLY,zeri,fiora,-14.59
bot,mid,ALLY,zeri,soraka,7.24
bot,mid,ALLY,zeri,sivir,-8.4
bot,mid,ALLY,zeri,nautilus,14.04
bot,mid,ALLY,zeri,rakan,-4.15
bot,mid,ALLY,zeri,elise,2.85
bot,mid,ALLY,zeri,warwick,-4.32
bot,mid,ALLY,zeri,senna,-0.54
bot,mid,ALLY,zeri,trundle,12.45
bot,mid,ALLY,zeri,olaf,1.49
bot,mid,ALLY,zeri,ivern,-4.35
bot,mid,ALLY,zeri,poppy,13.08
bot,mid,ALLY,zeri,kayn,8.92
bot,mid,ALLY,zeri,reksai,2.35
bot,mid,ALLY,zeri,shyvana,6.59
bot,mid,ALLY,zeri,evelynn,13.68
bot,mid,ALLY,zeri,blitzcrank,2.05
bot,mid,ALLY,zeri,alistar,-14.03
bot,mid,ALLY,zeri,maokai,13.37
bot,mid,ALLY,zeri,thresh,-1.52
bot,mid,ALLY,zeri,kindred,9.03
bot,mid,ALLY,zeri,rammus,12.72
bot,mid,ALLY,zeri,lillia,1.31
bot,mid,ALLY,zeri,bard,4.6
bot,mid,ALLY,zeri,yuumi,6.18
bot,mid,ALLY,zeri,belveth,0.11
bot,mid,ALLY,zeri,sona,4.43
bot,mid,ALLY,zeri,khazix,-2.71
bot,mid,ALLY,zeri,janna,-16.38
bot,mid,ALLY,zeri,xayah,-19.8
bot,mid,ALLY,zeri,taric,-6.26
bot,mid,ALLY,zeri,nilah,-19.57
bot,mid,ALLY,zeri,amumu,-4.58
bot,mid,ALLY,zeri,nami,-2.83
bot,mid,ALLY,zeri,braum,25.87
bot,mid,ALLY,zeri,milio,41.57
bot,mid,ALLY,zeri,skarner,-18.08
bot,mid,ALLY,zeri,leona,-43.14
bot,mid,ALLY,zeri,rengar,8.01
bot,mid,ALLY,zeri,rell,-40.1
bot,mid,ALLY,zeri,hecarim,-30.52
bot,mid,ALLY,zeri,renata,-40.57
bot,sup,ALLY,zeri,yuumi,3.59
bot,sup,ALLY,zeri,lulu,0
bot,sup,ALLY,zeri,nami,0.73
bot,sup,ALLY,zeri,thresh,-0.85
bot,sup,ALLY,zeri,braum,0.5
bot,sup,ALLY,zeri,nautilus,0
bot,sup,ALLY,zeri,sona,0.29
bot,sup,ALLY,zeri,lux,-2.33
bot,sup,ALLY,zeri,leona,1.67
bot,sup,ALLY,zeri,milio,0.12
bot,sup,ALLY,zeri,morgana,-1.25
bot,sup,ALLY,zeri,karma,0.03
bot,sup,ALLY,zeri,seraphine,0.06
bot,sup,ALLY,zeri,soraka,0.22
bot,sup,ALLY,zeri,blitzcrank,-0.92
bot,sup,ALLY,zeri,pyke,0.04
bot,sup,ALLY,zeri,bard,1.68
bot,sup,ALLY,zeri,swain,-1.08
bot,sup,ALLY,zeri,senna,-1.55
bot,sup,ALLY,zeri,brand,-2.04
bot,sup,ALLY,zeri,alistar,-0.07
bot,sup,ALLY,zeri,rakan,2.17
bot,sup,ALLY,zeri,janna,-0.6
bot,sup,ALLY,zeri,zyra,-1.14
bot,sup,ALLY,zeri,mel,-0.6
bot,sup,ALLY,zeri,tahmkench,-0.42
bot,sup,ALLY,zeri,neeko,-1.11
bot,sup,ALLY,zeri,pantheon,-0.36
bot,sup,ALLY,zeri,zilean,-0.89
bot,sup,ALLY,zeri,velkoz,-1.83
bot,sup,ALLY,zeri,xerath,-2.28
bot,sup,ALLY,zeri,rell,-0.16
bot,sup,ALLY,zeri,poppy,-0.52
bot,sup,ALLY,zeri,maokai,-0.53
bot,sup,ALLY,zeri,renata,1.48
bot,sup,ALLY,zeri,taric,0.56
bot,sup,ALLY,zeri,shaco,0.88
bot,sup,ALLY,zeri,malphite,0.22
bot,sup,ALLY,zeri,ashe,1.1
bot,sup,ALLY,zeri,teemo,-0.17
bot,sup,ALLY,zeri,galio,-2.6
bot,sup,ALLY,zeri,shen,-0.4
bot,sup,ALLY,zeri,sylas,1.07
bot,sup,ALLY,zeri,veigar,-2.4
bot,sup,ALLY,zeri,fiddlesticks,1.49
bot,sup,ALLY,zeri,leblanc,-2.99
bot,sup,ALLY,zeri,zoe,-3.68
bot,sup,ALLY,zeri,elise,0.97
bot,sup,ALLY,zeri,hwei,-4.25
bot,sup,ALLY,zeri,amumu,-2
bot,sup,ALLY,zeri,anivia,-1.93
bot,sup,ALLY,zeri,missfortune,-2.7
bot,sup,ALLY,zeri,nidalee,-5.03
bot,sup,ALLY,zeri,trundle,-1.92
bot,sup,ALLY,zeri,sion,-0.64
bot,sup,ALLY,zeri,heimerdinger,-9.15
bot,sup,ALLY,zeri,twitch,-2.13
bot,sup,ALLY,zeri,zac,3
bot,sup,ALLY,zeri,sett,0.82
bot,sup,ALLY,zeri,chogath,-5.76
bot,sup,ALLY,zeri,jarvaniv,1.61
bot,sup,ALLY,zeri,lissandra,-4.89
bot,sup,ALLY,zeri,annie,-0.99
bot,sup,ALLY,zeri,ziggs,1.18
bot,sup,ALLY,zeri,gragas,-2.04
bot,sup,ALLY,zeri,leesin,-0.76
bot,sup,ALLY,zeri,ahri,2.94
bot,sup,ALLY,zeri,ivern,0.16
bot,sup,ALLY,zeri,malzahar,-0.02
bot,sup,ALLY,zeri,camille,-2.65
bot,sup,ALLY,zeri,aurelionsol,-5.35
bot,sup,ALLY,zeri,ezreal,3.71
bot,sup,ALLY,zeri,syndra,-3.64
bot,sup,ALLY,zeri,taliyah,-3.05
bot,sup,ALLY,zeri,ornn,1.47
bot,sup,ALLY,zeri,twistedfate,2.07
bot,sup,ALLY,zeri,orianna,-4.4
bot,sup,ALLY,zeri,singed,-6.94
bot,sup,ALLY,zeri,varus,-3.08
bot,sup,ALLY,zeri,ekko,-0.86
bot,sup,ALLY,zeri,rammus,0.1
bot,sup,ALLY,zeri,sejuani,-2.9
bot,sup,ALLY,zeri,drmundo,-2.98
bot,sup,ALLY,zeri,nunu,0.26
bot,sup,ALLY,zeri,jax,-5.74
bot,sup,ALLY,zeri,ksante,5.61
bot,sup,ALLY,zeri,kennen,-5.09
bot,sup,ALLY,zeri,yasuo,-5.63
bot,sup,ALLY,zeri,nasus,-5.72
bot,sup,ALLY,zeri,mordekaiser,1.18
bot,sup,ALLY,zeri,vex,1.71
bot,sup,ALLY,zeri,jhin,-4.58
bot,sup,ALLY,zeri,kayle,4.38
bot,sup,ALLY,zeri,fizz,7.17
bot,sup,ALLY,zeri,wukong,-1.41
bot,sup,ALLY,zeri,rengar,10
bot,sup,ALLY,zeri,skarner,1.34
bot,sup,ALLY,zeri,zed,-2.71
bot,sup,ALLY,zeri,masteryi,-0.93
bot,sup,ALLY,zeri,naafiri,-0.29
bot,sup,ALLY,zeri,caitlyn,-2.13
bot,sup,ALLY,zeri,vi,0.33
bot,sup,ALLY,zeri,rumble,5.15
bot,sup,ALLY,zeri,volibear,11
bot,sup,ALLY,zeri,kogmaw,4.2
bot,sup,ALLY,zeri,darius,-8.61
bot,sup,ALLY,zeri,kaisa,3.12
bot,sup,ALLY,zeri,zaahen,-7.17
bot,sup,ALLY,zeri,quinn,-0.47
bot,sup,ALLY,zeri,yorick,-5.73
bot,sup,ALLY,zeri,yone,8.5
bot,sup,ALLY,zeri,karthus,-17.33
bot,sup,ALLY,zeri,aurora,-16.45
bot,sup,ALLY,zeri,katarina,-13.4
bot,sup,ALLY,zeri,aatrox,-9.15
bot,sup,ALLY,zeri,illaoi,5.95
bot,sup,ALLY,zeri,viego,-11.89
bot,sup,ALLY,zeri,garen,-3.79
bot,sup,ALLY,zeri,xinzhao,0.28
bot,sup,ALLY,zeri,akali,12.43
bot,sup,ALLY,zeri,briar,6.12
bot,sup,ALLY,zeri,qiyana,-5.46
bot,sup,ALLY,zeri,urgot,10.37
bot,sup,ALLY,zeri,jayce,-0.8
bot,sup,ALLY,zeri,evelynn,-8.05
bot,sup,ALLY,zeri,azir,-1.47
bot,sup,ALLY,zeri,viktor,-9.73
bot,sup,ALLY,zeri,vayne,2.93
bot,sup,ALLY,zeri,ryze,-9.8
bot,sup,ALLY,zeri,diana,0.64
bot,sup,ALLY,zeri,reksai,-6.04
bot,sup,ALLY,zeri,cassiopeia,0.81
bot,sup,ALLY,zeri,lillia,9.07
bot,sup,ALLY,zeri,kled,3.64
bot,sup,ALLY,zeri,akshan,-7.81
bot,sup,ALLY,zeri,gangplank,11.11
bot,sup,ALLY,zeri,warwick,10
bot,sup,ALLY,zeri,gnar,-21.35
bot,sup,ALLY,zeri,jinx,16.61
bot,sup,ALLY,zeri,olaf,0.73
bot,sup,ALLY,zeri,smolder,-26.88
bot,sup,ALLY,zeri,tryndamere,-6.27
bot,sup,ALLY,zeri,kayn,30.66
bot,sup,ALLY,zeri,khazix,-0.61
bot,sup,ALLY,zeri,ambessa,-3.59
bot,sup,ALLY,zeri,belveth,-2.43
bot,sup,ALLY,zeri,udyr,32.07
bot,sup,ALLY,zeri,lucian,28.14
bot,sup,ALLY,zeri,yunara,20.71
bot,sup,ALLY,zeri,fiora,38.47
bot,sup,ALLY,zeri,nocturne,-7.12
bot,sup,ALLY,zeri,talon,5.96
bot,sup,ALLY,zeri,kalista,-18.67
bot,sup,ALLY,zeri,riven,-4.34
bot,sup,ALLY,zeri,tristana,-7.94
bot,sup,ALLY,zeri,gwen,13.3
bot,sup,ALLY,zeri,vladimir,-2.63
bot,sup,ALLY,zeri,nilah,-10.88
bot,sup,ALLY,zeri,graves,22.57
bot,sup,ALLY,zeri,renekton,-17.65
bot,sup,ALLY,zeri,kassadin,4.94
bot,sup,ALLY,zeri,aphelios,10.27
bot,sup,ALLY,zeri,corki,-12.02
bot,sup,ALLY,zeri,shyvana,-10.5
bot,sup,ALLY,zeri,irelia,-8.19
bot,sup,ALLY,zeri,kindred,61.66
bot,sup,ALLY,zeri,xayah,31.08
bot,sup,ALLY,zeri,draven,7.04
bot,sup,ALLY,zeri,hecarim,-0.41
bot,sup,ALLY,zeri,samira,67.7
bot,sup,ALLY,zeri,sivir,20.53
bot,top,ALLY,corki,darius,0.43
bot,top,ALLY,corki,garen,-0.46
bot,top,ALLY,corki,malphite,-0.38
bot,top,ALLY,corki,mordekaiser,-0.33
bot,top,ALLY,corki,jax,-0.04
bot,top,ALLY,corki,sett,-1.19
bot,top,ALLY,corki,varus,-0.45
bot,top,ALLY,corki,aatrox,0.93
bot,top,ALLY,corki,drmundo,0.19
bot,top,ALLY,corki,kayle,0.28
bot,top,ALLY,corki,zaahen,0.32
bot,top,ALLY,corki,renekton,-0.24
bot,top,ALLY,corki,yorick,-1.43
bot,top,ALLY,corki,nasus,-0.43
bot,top,ALLY,corki,volibear,-0.12
bot,top,ALLY,corki,gangplank,1.25
bot,top,ALLY,corki,ornn,-1.81
bot,top,ALLY,corki,sion,-0.49
bot,top,ALLY,corki,gwen,0.77
bot,top,ALLY,corki,irelia,1.41
bot,top,ALLY,corki,riven,1.63
bot,top,ALLY,corki,yone,-1.23
bot,top,ALLY,corki,teemo,-0.83
bot,top,ALLY,corki,ambessa,0.62
bot,top,ALLY,corki,fiora,1.23
bot,top,ALLY,corki,gnar,0.83
bot,top,ALLY,corki,shen,0.31
bot,top,ALLY,corki,ksante,-0.26
bot,top,ALLY,corki,chogath,-1.28
bot,top,ALLY,corki,vayne,1.06
bot,top,ALLY,corki,yasuo,0.74
bot,top,ALLY,corki,urgot,-0.74
bot,top,ALLY,corki,kennen,1.48
bot,top,ALLY,corki,tryndamere,-0.15
bot,top,ALLY,corki,rumble,-0.96
bot,top,ALLY,corki,illaoi,0.27
bot,top,ALLY,corki,singed,0.75
bot,top,ALLY,corki,jayce,-0.35
bot,top,ALLY,corki,tahmkench,-1.6
bot,top,ALLY,corki,olaf,0.52
bot,top,ALLY,corki,akali,-1.56
